redeID;lastName;politicianID;date;target;m_sent;m_senti;source;school;color;id
25340;Hartmann;-1;1953-03-25;Mill;( { 0 } ) Die Höhe der für die Erstattung von Leistungen der Rentenversicherungsträger bereitzustellenden Betriebsmittel für den Monat April 1953 ergab sich aus folgender Berechnung : Rentenzulagen : Knappschaftliche Rentenversicherung voll = 14,0 Mill. DM Invalidenversicherung und Angestelltenversicherung 25 % von 61,5 Millionen DM = 15,375 Mill. DM zusammen = 29,375 Mill. DM Flüchtlingsrenten : statt des angeforderten Betrages von 2,6 Millionen DM wurden bereitgestellt = 33,0 Mill. DM Gesamtbetrag 62,375 Mill. DM Da rund 77 Millionen DM angefordert und etwas über 62 Millionen DM bereitgestellt worden sind , ergibt sich nicht eine Differenz von 45 Millionen DM , sondern nur eine solche von rund 15 Millionen DM.;1;not found;Linksliberalismus;green;77
25340;Hartmann;-1;1953-03-25;Mill;( { 0 } ) Die Höhe der für die Erstattung von Leistungen der Rentenversicherungsträger bereitzustellenden Betriebsmittel für den Monat April 1953 ergab sich aus folgender Berechnung : Rentenzulagen : Knappschaftliche Rentenversicherung voll = 14,0 Mill. DM Invalidenversicherung und Angestelltenversicherung 25 % von 61,5 Millionen DM = 15,375 Mill. DM zusammen = 29,375 Mill. DM Flüchtlingsrenten : statt des angeforderten Betrages von 2,6 Millionen DM wurden bereitgestellt = 33,0 Mill. DM Gesamtbetrag 62,375 Mill. DM Da rund 77 Millionen DM angefordert und etwas über 62 Millionen DM bereitgestellt worden sind , ergibt sich nicht eine Differenz von 45 Millionen DM , sondern nur eine solche von rund 15 Millionen DM.;1;not found;Linksliberalismus;green;78
25555;Nahmer;-1;1953-03-26;Marx;Damals eine Art müder Untergangsstimmung , daß das Handwerk angeblich verloren sei , wie die düstere Prophezeiung von Karl Marx mit der Akkumulationstheorie es behauptete!;-1;FDP;Marxismus;red;79
28543;becker;11000130;1953-07-01;Marx;Das Stachanow-System in Rußland und das Hennecke-System in der Ostzone sind die Quintessenz dessen , was vor rund 100 Jahren in dem Kommunistischen Manifest als das Paradies für die Lohnarbeiterklasse - um im Jargon von Karl Marx zu reden - bezeichnet worden ist.;0;FDP;Marxismus;red;80
28984;dehler;11000364;1953-10-28;Lenin;Hier wurde der Weg zu Lenin und Hitler gelegt.;0;FDP;Leninismus;red;81
29278;bucher;11000288;1953-12-10;Aristoteles;"Es ist Aristoteles , der vor 2400 Jahren ( { 16 } ) in seiner „ Politik "" Kapitel 11 schrieb : Ein Staat will möglichst aus gleichen und ähnlichen Bürgern bestehen , und das findet sich am meisten beim Mittelstand.";1;FDP;Aristotelismus;grey;82
29282;elbrächter;11000461;1953-12-10;Aristoteles;( { 3 } ) Ich glaube schon , daß Aristoteles hier nicht umsonst zitiert worden ist.;0;DP;Aristotelismus;grey;83
29681;eckhardt;11000433;1954-02-05;Lenin;Lenin hat nämlich die Forderung aufgestellt , man müsse zur ständigen Belebung der Wirtschaft , zur Steigerung des Sozialprodukts eine Finanzpolitik inflatorischer Natur treiben.;0;GB/BHE;Leninismus;red;84
29687;niederalt;11001607;1954-02-05;Marx;( { 14 } ) - Wir werden von dieser Sorge erst frei sein , Herr Kollege Marx , wenn diese Art des Föderalismus - so will ich sie einmal nennen - etwas länger anhält , mindestens über den Kerbst 1954 hinaus anhält , ( { 15 } ) und wenn die Ernsthaftigkeit dieser Art von Föderalismus praktisch unter Beweis gestellt wird , etwa dadurch , daß in Zukunft die sattsam bekannten Bestrebungen der SPD in Richtung einer Bundesfinanzverwaltung schon im Keime erstickt werden.;1;CDU/CSU;Marxismus;red;85
30243;mende;11001467;1954-04-02;Rousseau;"Blaise Pascal sagt auf die Frage , ist der Mensch nun gut , ist er schlecht , hat Jean Jacques Rousseau mit seinem „ Retournons á la nature "" recht : Der Mensch ist weder gut noch schlecht ; das Verhängnis will es nur , daß er oft zum Teufel wird , wenn man mit Gewalt einen Engel aus ihm machen will.";-1;FDP;Republikanismus;black;86
30840;Becker;11000130;1954-04-29;Lenin;Und da hinein paßt wieder ein Wort , das Paul Reynaud zitierte , ein Wort von Lenin , das ich schon oft genannt habe und das ich nur immer wiederholen kann und das ausgerechnet in den Tagen der Genfer Konferenz als aktuell zu bezeichnen ist.;1;FDP;Leninismus;red;87
31863;bucher;11000288;1954-07-08;Aristoteles;Ich möchte hier nur zu einem Stellung nehmen , was ihm besonders übelgenommen wurde , nämlich das Aristoteles-Zitat.;1;FDP;Aristotelismus;grey;88
32786;dehler;11000364;1954-10-07;Smith;"Ich habe heute Nacht ( { 2 } ) in meinem Streben , zu wissen , was hinter diesem „ Eisernen Vorhang "" vorgeht , womit wir wohl rechnen müssen , in dem Buch des früheren Generals und Botschafters und bisherigen Unterstaatssekretärs Walter Bedell Smith „ Meine drei Jahre in Moskau "" geblättert.";0;FDP;Liberalismus;green;89
32799;kiesinger;11001096;1954-10-07;Marx;Verehrter Herr Kollege Schmid , auch der Irrtum Karl Marx , daß es eines Tages eine Gesellschaft freier , unabhängiger Menschen auf dieser Welt gäbe ohne den Zwangsapparat des Staates , wie er meinte , war ein generöser Irrtum , ich sage sogar : war der Irrtum eines großen Herzens.;1;CDU/CSU;Marxismus;red;90
32799;kiesinger;11001096;1954-10-07;Marx;Aber mit solchen Irrtümern baut man nicht , Geschichte , mit solchen Irrtümern verteidigt man nicht Kulturen , sondern mit solchen Irrtümern - Karl Marx hat es bewiesen - schafft man die schauerlichen Wirklichkeiten , wie sie sich uns heute um Moskau darstellen.;1;CDU/CSU;Marxismus;red;91
32801;kiesinger;11001096;1954-10-07;Marx;Ich möchte denjenigen unter Ihnen , die fleißige Karl-Marx- und Friedrich-Engels-Leser sind - Sie sind es sicherlich , verehrter Herr Kollege Schmid - , ins Gedächtnis rufen , wie Karl Marx und Friedrich Engels über das Problem Rußland gedacht haben.;1;CDU/CSU;Marxismus;red;92
32801;kiesinger;11001096;1954-10-07;Engels;Ich möchte denjenigen unter Ihnen , die fleißige Karl-Marx- und Friedrich-Engels-Leser sind - Sie sind es sicherlich , verehrter Herr Kollege Schmid - , ins Gedächtnis rufen , wie Karl Marx und Friedrich Engels über das Problem Rußland gedacht haben.;1;CDU/CSU;Marxismus;red;93
32801;kiesinger;11001096;1954-10-07;Marx;Ich möchte denjenigen unter Ihnen , die fleißige Karl-Marx- und Friedrich-Engels-Leser sind - Sie sind es sicherlich , verehrter Herr Kollege Schmid - , ins Gedächtnis rufen , wie Karl Marx und Friedrich Engels über das Problem Rußland gedacht haben.;1;CDU/CSU;Marxismus;red;94
32801;kiesinger;11001096;1954-10-07;Engels;Ich möchte denjenigen unter Ihnen , die fleißige Karl-Marx- und Friedrich-Engels-Leser sind - Sie sind es sicherlich , verehrter Herr Kollege Schmid - , ins Gedächtnis rufen , wie Karl Marx und Friedrich Engels über das Problem Rußland gedacht haben.;1;CDU/CSU;Marxismus;red;95
32801;kiesinger;11001096;1954-10-07;Marx;Karl Marx hat zum.;0;CDU/CSU;Marxismus;red;96
32801;kiesinger;11001096;1954-10-07;Engels;( { 7 } ) Und Friedrich Engels hat sehr viel schärfere Formulierungen gebraucht und Vorschläge gemacht.;1;CDU/CSU;Marxismus;red;97
32822;erler;11000488;1954-10-07;Marx;( { 6 } ) - Dieses Tier Karl Marx ist doch heute nicht der arme Herr Bundeskanzler , sondern das ist , wenn Sie es personifizieren wollen , der Präsident der Vereinigten Staaten , und der hat heute schon durchaus die Statur von Herrn Malenkow.;-1;SPD;Marxismus;red;98
34649;Kiesinger;11001096;1954-12-15;Lenin;Aber noch im letzten Jahr , wenn ich mich recht erinnere , hat der sowjetrussische Programmredner zum Jahrestag der sowjetrussischen Revolution Saburoff ausdrücklich bestätigt , daß man nach wie vor an den außenpolitischen Grundsätzen des großen Lenin festhalte.;1;CDU/CSU;Leninismus;red;99
34649;Kiesinger;11001096;1954-12-15;Lenin;Und Lenin - darüber , meine Damen und Herren , kann kein Zweifel sein - hat gesagt , daß Krieg und Frieden im Verhältnis zur westlichen Welt für Sowjetrußland etwas seien , was man je nach den taktischen Erfordernissen abwechselnd anwenden könne.;-1;CDU/CSU;Leninismus;red;100
34704;Merkatz;11001477;1954-12-16;Lenin;Die Sowjetunion hat eine Lösung in Form einer regionalen Organisation Europas - um an meinen Ausführungen in , der letzten außenpolitischen Aussprache anzuknüpfen - als einer dritten Kraft , die aber nicht ihrer Vorherrschaft und Polizei unterworfen wäre , stets abgelehnt - schon Lenin und Stalin ! - , denn sie will über ganz Deutschland und damit über den ganzen Kontinent herrschen.;-1;DP;Leninismus;red;101
34838;Euler;11000500;1954-12-16;Lenin;Die äußerste Anpassung in den Mitteln des taktischen Verhaltens bei unbeirrbarem Festhalten an dem strategischen Ziel entspricht dem , was Lenin und Stalin durch die Jahrzehnte hindurch gelehrt haben.;0;FDP;Leninismus;red;102
35599;kiesinger;11001096;1955-02-24;Lenin;Krieg oder Frieden - ich habe es in diesem Hause schon einmal ausgeführt - ist nach Lenin nur ein taktisches Mittel , das man im Kampf um das Endziel der kommunistischen Weltrevolution abwechselnd einsetzen kann.;0;CDU/CSU;Leninismus;red;103
35599;kiesinger;11001096;1955-02-24;Lenin;Lenin hat einmal das Bild vom Wellental und vom Wellenberg in der Abwechslung der beiden taktischen Mittel Krieg und Nicht-Krieg gebraucht.;0;CDU/CSU;Leninismus;red;104
35826;Erler;11000488;1955-02-25;Smith;Ein Mann , der kein Deutscher ist , ein Mann , der etwas von den Weltdingen versteht , der hatte für diese Überlegung außerordentlich viel Verständnis , ( { 2 } ) nämlich der damals amtierende amerikanische Außenminister General Bedell Smith.;1;SPD;Liberalismus;green;105
35854;Jaeger;11001006;1955-02-25;Marx;( { 5 } ) Ich habe bei der Beurteilung der Lage , wie sie die Opposition vor allem draußen im Lande , wo sie ja eine noch um vieles härtere Sprache als hier spricht , vornimmt , immer die Meinung , sie setzt sich zusammen aus einer idealistischen Weltbetrachtung à la Berta von Suttner und aus einer materialistischen Weltgeschichtsbetrachtung à la Karl Marx. Man meint so etwa , wir lebten noch im Zeitalter der Kabinettskriege , wo eine Regierung aus Freude am Kriegführen und um ein Stück Land zu gewinnen einen Krieg vom Zaune bricht , oder im Zeitalter des Imperialismus des 19. Jahrhunderts , wo man eben auch aufrüstet , und wenn die Aufrüstung da ist , dann drängt die Rüstungsindustrie zum Kriege , dann kommt es eben zum Krieg unter Nationen , die im Grunde alle ganz anständige Regierungen haben.;-1;CDU/CSU;Marxismus;red;106
36883;scheel;11001949;1955-03-31;Eucken;"Meine Damen und Herren , Eucken , der ja doch der Erfinder all dieser Gedanken ist - Erfinder ist zuviel gesagt ; aber auf seinen Gedankengängen beruht ja immerhin die Grundsatzdiskussion - , hat nicht behauptet , daß es die reine Form der Marktwirtschaft geben könne.";1;FDP;Ordoliberalismus;blue;107
37042;arndt;11000047;1955-05-04;Marx;Wie gedenkt die Bundesregierung bei der Einreise aus der sowjetisch besetzten Zone der Bundesrepublik Deutschland in die Westzone Übergriffe von Zollbeamten - z. B. die Beschlagnahme von Büchern von Puschkin , Marx , Anatole France , Engels ( { 0 } ) sowie Büchern über das russische Ballett oder mit russischen Volksliedern - künftig zu vermeiden?;-1;SPD;Marxismus;red;108
37042;arndt;11000047;1955-05-04;Engels;Wie gedenkt die Bundesregierung bei der Einreise aus der sowjetisch besetzten Zone der Bundesrepublik Deutschland in die Westzone Übergriffe von Zollbeamten - z. B. die Beschlagnahme von Büchern von Puschkin , Marx , Anatole France , Engels ( { 0 } ) sowie Büchern über das russische Ballett oder mit russischen Volksliedern - künftig zu vermeiden?;-1;SPD;Marxismus;red;109
37047;arndt;11000047;1955-05-04;Marx;Herr Staatssekretär , auch Sie halten also Schriften von Anatole France oder Puschkin - wobei nicht der Botschafter Puschkin gemeint ist , mit dem der Herr Kollege Schwann gesprochen hat , sondern der Lyriker Puschkin - nicht für staatsgefährdend , ebensowenig Karl Marx und Engels?;0;SPD;Marxismus;red;110
37047;arndt;11000047;1955-05-04;Engels;Herr Staatssekretär , auch Sie halten also Schriften von Anatole France oder Puschkin - wobei nicht der Botschafter Puschkin gemeint ist , mit dem der Herr Kollege Schwann gesprochen hat , sondern der Lyriker Puschkin - nicht für staatsgefährdend , ebensowenig Karl Marx und Engels?;0;SPD;Marxismus;red;111
39125;dehler;11000364;1955-09-23;Marx;Karl Marx und Friedrich Engels und Lenin sind tot.;-1;FDP;Marxismus;red;112
39125;dehler;11000364;1955-09-23;Engels;Karl Marx und Friedrich Engels und Lenin sind tot.;-1;FDP;Marxismus;red;113
39125;dehler;11000364;1955-09-23;Lenin;Karl Marx und Friedrich Engels und Lenin sind tot.;-1;FDP;Leninismus;red;114
38898;mauk;11001444;1955-07-08;Smith;Von Smith wurde gelehrt , daß entsprechend dem Gesetz vom abnehmenden Ertragszuwachs die Agrarpreise relativ steigen und die Industriepreise entsprechend dem Gesetz der Kostendegression bei steigender Produktion und bei verringertem Stückpreis relativ fallen müssen.;-1;FDP;Liberalismus;green;115
43047;mende;11001467;1956-05-04;Taylor;Der General Twining und der General Taylor haben unlängst erklärt , daß heute vermutlich mindestens 50 % , wenn nicht gar 70 % einer operativen Armee aus Berufssoldaten und längerdienenden Freiwilligen bestehen müssen , weil es gar nicht möglich ist , die Erkenntnisse der modernen Kriegstechnik in 12 , 18 oder 24 Monaten zu vermitteln , andererseits aber die Rücksichten auf unsere Volkswirtschaft es letzten Endes ungeraten erscheinen lassen , länger auszubilden , als es volkswirtschaftlich ertragen werden kann.;1;FDP;Kommunitarismus;purple;116
45057;Kiesinger;11001096;1956-06-29;Lenin;Wenn man uns allerdings aus Moskau erklärt , man wende sich von Stalin oder vom Stalinismus ab und kehre zu Lenin und zum Leninismus zurück , so frage ich : was heißt das?;1;CDU/CSU;Leninismus;red;117
45057;Kiesinger;11001096;1956-06-29;Lenin;"Wenn es wirklich wahr wäre , daß man zu Lenin zurückkehrte - ich glaube , das können die Sowjetrussen nicht ; denn die Geschichte ist inzwischen weitergegangen - , dann kehrte man nach meiner Überzeugung zu einer viel entschiedeneren dogmatischen Form des Kommunismus zurück , als sie unter Stalin verwirklicht war.";1;CDU/CSU;Leninismus;red;118
45075;Manteuffel-Szoege;11001419;1956-06-29;Lenin;Als Trotzkij nach der Flucht aus Sibirien nach London zu seinem Meister Lenin kommt und ihm voll Freude über seine revolutionären und agitatorischen Taten berichtet , glaubt er große Anerkennung einheimsen zu können.;1;CDU/CSU;Leninismus;red;119
45075;Manteuffel-Szoege;11001419;1956-06-29;Lenin;"Da stellt ihm Lenin nur die nüchterne Frage : . , Und wie steht es mit der Theorie ?""";0;CDU/CSU;Leninismus;red;120
46275;hartmann;-1;1956-09-28;Mill;( { 0 } ) In den einzelnen Ländern kamen auf : im Rechnungsjahr 1954 1955 in Mill. DM Bayern 685 626 Baden-Württemberg 750 700 Hessen 344 310 Rheinland-Pfalz 249 218 Nordrhein-Westfalen 1599 1310 Niedersachsen 448 399 Schleswig-Holstein 149 127 Hamburg 262 239 Bremen 93 89 Berlin 173 155. Die Beträge , die die Finanzkassen jeweils während eines Rechnungsjahrs vereinnahmt haben , setzen sich begrifflich aus Vorauszahlungen für das laufende Steuerjahr und aus Abschlußzahlen für voraufgehende Steuerjahre zusammen.;0;not found;Linksliberalismus;green;121
50505;elbrächter;11000461;1957-02-28;Marx;"Ich bin der Überzeugung , daß Marx nicht ganz unrecht gehabt hat , jedenfalls eine Teilwahrheit formuliert hat , als er sagte , daß der Mensch natürlich auch - das „ auch "" füge ich jetzt zu - von seiner Umwelt bestimmt wird.";0;DP;Marxismus;red;122
50505;elbrächter;11000461;1957-02-28;Marx;( { 3 } ) - Dann sind wir uns in diesem Punkt mit Marx einig.;0;DP;Marxismus;red;123
50768;mellies;11001465;1957-03-20;Marx;( { 0 } ) Über die Haltung der Sozialdemokratischen Partei hätte sich der Abgeordnete Schneider , der behauptet , die Ausführungen von Marx und Bebel darüber nachgelesen zu haben , nicht nur aus der Zeit vor Jahrzehnten unterrichten können.;0;SPD;Marxismus;red;124
51101;Wuermeling;11002570;1957-04-10;Marx;Wenn wir die Frage stellen , wer von Ihnen Karl Marx noch in allen Punkten anerkennt , kriegen wir ja auch sehr differenzierte Antworten.;1;not found;Marxismus;red;125
51113;Merten;11001480;1957-04-10;Marx;Dieser Mann war einer der erklärtesten Feinde von Marx , und Marx hat ihn immer wieder auf das schärfste angegriffen und vor der Öffentlichkeit lächerlich gemacht!;-1;SPD;Marxismus;red;126
51113;Merten;11001480;1957-04-10;Marx;Dieser Mann war einer der erklärtesten Feinde von Marx , und Marx hat ihn immer wieder auf das schärfste angegriffen und vor der Öffentlichkeit lächerlich gemacht!;-1;SPD;Marxismus;red;127
51113;Merten;11001480;1957-04-10;Marx;Es handelt sich bei M. Proudhon um einen der sogenannten utopischen Sozialisten , deren es in Frankreich damals eine ganze Menge gegeben hat und vielleicht auch heute noch gibt , die aber niemals etwas mit der sozialistischen Bewegung , sofern sie sich historisch auf Marx zurückführen läßt , zu tun gehabt haben.;1;SPD;Marxismus;red;128
51113;Merten;11001480;1957-04-10;Marx;Aber ganz interessant bei der Auseinandersetzung Proudhon-Karl Marx ist folgendes.;1;SPD;Marxismus;red;129
51113;Merten;11001480;1957-04-10;Marx;"Marx hat eine Gegenschrift herausgegeben , wo er mit ätzendem Spott Proudhon in der Öffentlichkeit auszuschalten versuchte , mit dem schönen Titel : „ La misère de la philosophie "".";1;SPD;Marxismus;red;130
52168;Mende;11001467;1957-05-22;Lenin;Denn Lenin schrieb 1920 : Wer Berlin hat , hat Deutschland , und wer Deutschland hat , hat Europa!;0;FDP;Leninismus;red;131
54361;Böhm;11000215;1957-07-03;Smith;Adam Smith hat an einer berühmten Stelle seines Werks gesagt : Kaufleute kommen nicht einmal zum gesellschaftlichen Vergnügen zusammen , ohne daß ihre Zusammenkunft mit einer Verschwörung gegen das Publikum und einer Heraufsetzung der Preise endet.;1;CDU/CSU;Liberalismus;green;132
